SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,203083,0022301149,"APR 09, 2024",CHI vs. NYK,L,5,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,4,1,1
22023,203083,0022301136,"APR 07, 2024",CHI @ ORL,L,25,7,9,0.778,0,0,0.0,0,0,0.0,4,6,10,0,2,0,0,2,14,4,1
22023,203083,0022301119,"APR 05, 2024",CHI vs. NYK,W,24,3,7,0.429,0,0,0.0,4,6,0.667,5,11,16,0,3,1,3,4,10,7,1
22023,203083,0022301091,"APR 01, 2024",CHI vs. ATL,L,20,5,8,0.625,0,0,0.0,3,6,0.5,8,10,18,0,0,0,1,2,13,-4,1
22023,203083,0022301084,"MAR 31, 2024",CHI @ MIN,W,17,3,6,0.5,0,0,0.0,0,0,0.0,2,7,9,0,1,0,0,4,6,-1,1
22023,203083,0022301066,"MAR 29, 2024",CHI @ BKN,L,17,1,2,0.5,0,0,0.0,4,6,0.667,1,10,11,0,0,2,1,1,6,7,1
22023,203083,0022301054,"MAR 27, 2024",CHI vs. IND,W,18,5,8,0.625,0,0,0.0,4,5,0.8,4,7,11,3,3,0,1,2,14,23,1
22023,203083,0022301037,"MAR 25, 2024",CHI vs. WAS,L,19,5,9,0.556,0,0,0.0,0,0,0.0,3,9,12,1,0,2,0,0,10,9,1
22023,203083,0022301023,"MAR 23, 2024",CHI vs. BOS,L,16,3,3,1.0,0,0,0.0,1,1,1.0,1,5,6,0,0,0,1,0,7,-5,1
22023,203083,0022301006,"MAR 21, 2024",CHI @ HOU,L,24,3,5,0.6,0,0,0.0,3,4,0.75,3,5,8,0,1,1,2,1,9,-3,1
22023,203083,0022300986,"MAR 18, 2024",CHI vs. POR,W,14,2,10,0.2,0,0,0.0,5,5,1.0,7,4,11,0,0,0,0,2,9,6,1
22023,203083,0022300971,"MAR 16, 2024",CHI vs. WAS,W,15,4,5,0.8,0,0,0.0,5,8,0.625,4,5,9,1,0,0,0,2,13,10,1
22023,203083,0022300956,"MAR 14, 2024",CHI vs. LAC,L,16,7,8,0.875,0,0,0.0,1,1,1.0,3,4,7,1,0,1,0,2,15,2,1
22023,203083,0022300948,"MAR 13, 2024",CHI @ IND,W,10,1,4,0.25,0,0,0.0,1,2,0.5,1,3,4,0,0,0,1,3,3,-18,1
22023,203083,0022300935,"MAR 11, 2024",CHI vs. DAL,L,16,1,3,0.333,0,0,0.0,2,4,0.5,1,9,10,1,1,0,1,0,4,-11,1
22023,203083,0022300917,"MAR 09, 2024",CHI @ LAC,L,12,0,1,0.0,0,0,0.0,3,4,0.75,3,4,7,0,0,0,1,1,3,1,1
22023,203083,0022300907,"MAR 07, 2024",CHI @ GSW,W,13,0,1,0.0,0,0,0.0,1,6,0.167,3,4,7,0,0,0,2,1,1,10,1
22023,203083,0022300898,"MAR 06, 2024",CHI @ UTA,W,17,4,7,0.571,0,0,0.0,2,4,0.5,3,3,6,0,0,0,0,1,10,-2,1
22023,203083,0022300883,"MAR 04, 2024",CHI @ SAC,W,16,2,5,0.4,0,0,0.0,0,0,0.0,0,6,6,0,0,0,0,5,4,9,1
22023,203083,0022300864,"MAR 01, 2024",CHI vs. MIL,L,24,4,11,0.364,0,0,0.0,1,1,1.0,3,7,10,0,1,1,3,4,9,-5,1
22023,203083,0022300846,"FEB 28, 2024",CHI vs. CLE,W,36,8,12,0.667,0,0,0.0,1,2,0.5,9,17,26,1,0,3,3,3,17,2,1
22023,203083,0022300839,"FEB 27, 2024",CHI vs. DET,L,28,9,14,0.643,0,0,0.0,2,2,1.0,6,5,11,0,0,1,1,2,20,8,1
22023,203083,0022300823,"FEB 25, 2024",CHI @ NOP,W,14,2,5,0.4,0,0,0.0,3,3,1.0,1,7,8,1,0,0,0,2,7,6,1
22023,203083,0022300797,"FEB 22, 2024",CHI vs. BOS,L,17,4,8,0.5,0,0,0.0,3,4,0.75,4,4,8,0,0,1,0,0,11,-11,1
22023,203083,0022300781,"FEB 14, 2024",CHI @ CLE,L,28,4,9,0.444,0,0,0.0,2,2,1.0,4,11,15,0,1,1,3,2,10,8,1
22023,203083,0022300763,"FEB 12, 2024",CHI @ ATL,W,16,3,7,0.429,0,1,0.0,1,2,0.5,3,8,11,0,0,0,0,2,7,4,1
22023,203083,0022300752,"FEB 10, 2024",CHI @ ORL,L,17,1,3,0.333,0,0,0.0,2,4,0.5,2,3,5,0,2,0,3,4,4,-11,1
22023,203083,0022300737,"FEB 08, 2024",CHI @ MEM,W,31,10,11,0.909,0,0,0.0,1,3,0.333,3,10,13,1,1,1,1,1,21,7,1
22023,203083,0022300723,"FEB 06, 2024",CHI vs. MIN,W,35,7,13,0.538,0,0,0.0,2,4,0.5,6,10,16,0,0,4,1,4,16,4,1
22023,203083,0022300700,"FEB 03, 2024",CHI vs. SAC,L,14,1,4,0.25,0,0,0.0,0,0,0.0,4,4,8,0,0,0,0,0,2,-5,1
22023,203083,0022300674,"JAN 31, 2024",CHI @ CHA,W,15,5,8,0.625,0,0,0.0,0,1,0.0,3,5,8,1,0,0,0,2,10,4,1
22023,203083,0022300672,"JAN 30, 2024",CHI vs. TOR,L,14,3,4,0.75,0,0,0.0,1,2,0.5,3,4,7,0,1,1,0,0,7,4,1
22023,203083,0022300656,"JAN 28, 2024",CHI @ POR,W,17,6,11,0.545,0,0,0.0,3,3,1.0,4,3,7,0,1,1,0,3,15,3,1
22023,203083,0022300633,"JAN 25, 2024",CHI @ LAL,L,17,5,7,0.714,0,0,0.0,1,2,0.5,5,4,9,1,1,0,1,0,11,0,1
22023,203083,0022300612,"JAN 22, 2024",CHI @ PHX,L,11,2,4,0.5,0,0,0.0,2,4,0.5,3,2,5,0,0,0,1,0,6,-12,1
22023,203083,0022300597,"JAN 20, 2024",CHI vs. MEM,W,19,7,11,0.636,0,0,0.0,1,2,0.5,5,5,10,1,4,0,0,2,15,18,1
